Sr_no,Content_ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,,,Top 5 Category,Total score
13439,1cd59d79-a2ca-4a99-92aa-2775117c4589,love,26-01-2021 13:50,audio,science,positive,65,,,,,,
13440,1cd59d79-a2ca-4a99-92aa-2775117c4589,scared,31-03-2021 20:11,audio,science,negative,15,,,,,,
13441,1cd59d79-a2ca-4a99-92aa-2775117c4589,super love,19-10-2020 01:05,audio,science,positive,75,,,,,,
13442,1cd59d79-a2ca-4a99-92aa-2775117c4589,hate,23-09-2020 16:33,audio,science,negative,5,,,,,,
13443,1cd59d79-a2ca-4a99-92aa-2775117c4589,adore,17-04-2021 01:15,audio,science,positive,72,,,,,,
13444,1cd59d79-a2ca-4a99-92aa-2775117c4589,interested,29-08-2020 20:20,audio,science,positive,30,,,,,,
13445,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,want,09-01-2021 00:56,photo,dogs,positive,70,,,,,,
13446,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,super love,03-07-2020 20:11,photo,dogs,positive,75,,,,,,
13447,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,adore,11-03-2021 05:41,photo,dogs,positive,72,,,,,,
13448,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,indifferent,28-03-2021 02:00,photo,dogs,neutral,20,,,,,,
13449,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,adore,02-11-2020 23:10,photo,dogs,positive,72,,,,,,
13450,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,interested,21-09-2020 08:11,photo,dogs,positive,30,,,,,,
13451,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,intrigued,27-02-2021 22:43,photo,dogs,positive,45,,,,,,
13452,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,like,26-01-2021 10:45,photo,dogs,positive,50,,,,,,
13453,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,dislike,20-10-2020 03:39,photo,dogs,negative,10,,,,,,
13454,d374af60-1487-4ee4-ac6a-fcc59ae6ea45,super love,18-11-2020 01:26,photo,dogs,positive,75,,,,,,
13455,f6fed2d9-0e25-48b8-bb76-f7cb0667553a,worried,13-04-2021 23:40,audio,soccer,negative,12,,,,,,
13456,f6fed2d9-0e25-48b8-bb76-f7cb0667553a,intrigued,11-02-2021 18:04,audio,soccer,positive,45,,,,,,
13457,12c49449-a896-48cb-a33b-47e8952f23a7,adore,04-01-2021 05:33,audio,fitness,positive,72,,,,,,
13458,12c49449-a896-48cb-a33b-47e8952f23a7,indifferent,23-01-2021 13:46,audio,fitness,neutral,20,,,,,,
13459,12c49449-a896-48cb-a33b-47e8952f23a7,want,09-04-2021 01:25,audio,fitness,positive,70,,,,,,
13460,12c49449-a896-48cb-a33b-47e8952f23a7,disgust,12-01-2021 10:00,audio,fitness,negative,0,,,,,,
13461,12c49449-a896-48cb-a33b-47e8952f23a7,interested,07-05-2021 03:26,audio,fitness,positive,30,,,,,,
13462,12c49449-a896-48cb-a33b-47e8952f23a7,interested,03-04-2021 18:34,audio,fitness,positive,30,,,,,,
13463,12c49449-a896-48cb-a33b-47e8952f23a7,like,02-04-2021 01:12,audio,fitness,positive,50,,,,,,
13464,12c49449-a896-48cb-a33b-47e8952f23a7,cherish,05-01-2021 00:56,audio,fitness,positive,70,,,,,,
13465,e949f4c9-81b0-44dd-8a69-0c233134bccd,disgust,17-08-2020 01:53,audio,culture,negative,0,,,,,,
13466,e949f4c9-81b0-44dd-8a69-0c233134bccd,want,06-07-2020 00:05,audio,culture,positive,70,,,,,,
13467,e949f4c9-81b0-44dd-8a69-0c233134bccd,interested,24-02-2021 00:49,audio,culture,positive,30,,,,,,
13468,e949f4c9-81b0-44dd-8a69-0c233134bccd,dislike,05-06-2021 07:46,audio,culture,negative,10,,,,,,
13469,e949f4c9-81b0-44dd-8a69-0c233134bccd,disgust,03-01-2021 00:49,audio,culture,negative,0,,,,,,
13470,e949f4c9-81b0-44dd-8a69-0c233134bccd,heart,07-02-2021 11:10,audio,culture,positive,60,,,,,,
13471,e949f4c9-81b0-44dd-8a69-0c233134bccd,want,26-01-2021 10:31,audio,culture,positive,70,,,,,,
13472,e949f4c9-81b0-44dd-8a69-0c233134bccd,intrigued,22-01-2021 07:09,audio,culture,positive,45,,,,,,
13473,e949f4c9-81b0-44dd-8a69-0c233134bccd,love,28-01-2021 15:25,audio,culture,positive,65,,,,,,
13474,e949f4c9-81b0-44dd-8a69-0c233134bccd,adore,31-05-2021 04:45,audio,culture,positive,72,,,,,,
13475,e949f4c9-81b0-44dd-8a69-0c233134bccd,scared,26-01-2021 12:10,audio,culture,negative,15,,,,,,
13476,e949f4c9-81b0-44dd-8a69-0c233134bccd,scared,21-02-2021 21:45,audio,culture,negative,15,,,,,,
13477,e949f4c9-81b0-44dd-8a69-0c233134bccd,hate,24-08-2020 13:17,audio,culture,negative,5,,,,,,
13478,e949f4c9-81b0-44dd-8a69-0c233134bccd,cherish,12-01-2021 10:17,audio,culture,positive,70,,,,,,
13479,e949f4c9-81b0-44dd-8a69-0c233134bccd,want,21-06-2020 20:48,audio,culture,positive,70,,,,,,
13480,e949f4c9-81b0-44dd-8a69-0c233134bccd,dislike,07-09-2020 13:19,audio,culture,negative,10,,,,,,
13481,e949f4c9-81b0-44dd-8a69-0c233134bccd,like,06-07-2020 22:56,audio,culture,positive,50,,,,,,
13482,e949f4c9-81b0-44dd-8a69-0c233134bccd,love,01-03-2021 23:40,audio,culture,positive,65,,,,,,
13483,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,05-12-2020 08:17,photo,travel,negative,5,,,,,,
13484,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,scared,11-05-2021 04:30,photo,travel,negative,15,,,,,,
13485,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,intrigued,08-06-2021 17:46,photo,travel,positive,45,,,,,,
13486,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,like,19-07-2020 03:20,photo,travel,positive,50,,,,,,
13487,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,dislike,23-08-2020 22:49,photo,travel,negative,10,,,,,,
13488,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,indifferent,07-06-2021 16:28,photo,travel,neutral,20,,,,,,
13489,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,peeking,06-11-2020 16:38,photo,travel,neutral,35,,,,,,
13490,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,want,17-12-2020 16:31,photo,travel,positive,70,,,,,,
13491,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,super love,03-12-2020 06:23,photo,travel,positive,75,,,,,,
13492,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,intrigued,12-02-2021 23:49,photo,travel,positive,45,,,,,,
13493,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,like,13-04-2021 02:31,photo,travel,positive,50,,,,,,
13494,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,indifferent,08-12-2020 08:49,photo,travel,neutral,20,,,,,,
13495,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,scared,13-05-2021 17:36,photo,travel,negative,15,,,,,,
13496,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,adore,22-09-2020 12:09,photo,travel,positive,72,,,,,,
13497,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,cherish,03-11-2020 13:58,photo,travel,positive,70,,,,,,
13498,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,interested,25-05-2021 03:59,photo,travel,positive,30,,,,,,
13499,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,cherish,05-03-2021 14:45,photo,travel,positive,70,,,,,,
13500,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,21-11-2020 04:41,photo,travel,negative,5,,,,,,
13501,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,03-02-2021 05:41,photo,travel,negative,5,,,,,,
13502,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,cherish,09-09-2020 12:37,photo,travel,positive,70,,,,,,
13503,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,indifferent,08-08-2020 03:34,photo,travel,neutral,20,,,,,,
13504,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,interested,20-02-2021 01:25,photo,travel,positive,30,,,,,,
13505,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,want,13-04-2021 18:11,photo,travel,positive,70,,,,,,
13506,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,dislike,08-11-2020 08:25,photo,travel,negative,10,,,,,,
13507,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,want,17-12-2020 01:45,photo,travel,positive,70,,,,,,
13508,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,intrigued,17-09-2020 15:43,photo,travel,positive,45,,,,,,
13509,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,peeking,19-11-2020 04:50,photo,travel,neutral,35,,,,,,
13510,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,want,06-01-2021 03:11,photo,travel,positive,70,,,,,,
13511,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,peeking,07-02-2021 12:52,photo,travel,neutral,35,,,,,,
13512,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,hate,05-05-2021 21:35,photo,travel,negative,5,,,,,,
13513,c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,heart,03-12-2020 07:42,photo,travel,positive,60,,,,,,
13514,1735c0ee-4834-4428-8e6c-014e8fd44bc5,cherish,24-11-2020 20:59,video,technology,positive,70,,,,,,
13515,1735c0ee-4834-4428-8e6c-014e8fd44bc5,love,14-06-2021 18:06,video,technology,positive,65,,,,,,
13516,1735c0ee-4834-4428-8e6c-014e8fd44bc5,disgust,23-12-2020 03:14,video,technology,negative,0,,,,,,
13517,1735c0ee-4834-4428-8e6c-014e8fd44bc5,want,30-07-2020 20:04,video,technology,positive,70,,,,,,
13518,1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,05-01-2021 22:34,video,technology,negative,10,,,,,,
13519,1735c0ee-4834-4428-8e6c-014e8fd44bc5,want,02-10-2020 15:57,video,technology,positive,70,,,,,,
13520,1735c0ee-4834-4428-8e6c-014e8fd44bc5,intrigued,25-02-2021 11:00,video,technology,positive,45,,,,,,
13521,1735c0ee-4834-4428-8e6c-014e8fd44bc5,peeking,26-04-2021 16:17,video,technology,neutral,35,,,,,,
13522,1735c0ee-4834-4428-8e6c-014e8fd44bc5,adore,29-10-2020 11:30,video,technology,positive,72,,,,,,
13523,1735c0ee-4834-4428-8e6c-014e8fd44bc5,interested,11-01-2021 10:40,video,technology,positive,30,,,,,,
13524,1735c0ee-4834-4428-8e6c-014e8fd44bc5,scared,11-09-2020 08:22,video,technology,negative,15,,,,,,
13525,1735c0ee-4834-4428-8e6c-014e8fd44bc5,peeking,31-10-2020 15:42,video,technology,neutral,35,,,,,,
13526,1735c0ee-4834-4428-8e6c-014e8fd44bc5,peeking,05-10-2020 07:33,video,technology,neutral,35,,,,,,
13527,1735c0ee-4834-4428-8e6c-014e8fd44bc5,scared,03-06-2021 05:20,video,technology,negative,15,,,,,,
13528,1735c0ee-4834-4428-8e6c-014e8fd44bc5,peeking,01-04-2021 03:02,video,technology,neutral,35,,,,,,
13529,1735c0ee-4834-4428-8e6c-014e8fd44bc5,disgust,30-06-2020 15:31,video,technology,negative,0,,,,,,
13530,1735c0ee-4834-4428-8e6c-014e8fd44bc5,hate,13-02-2021 20:19,video,technology,negative,5,,,,,,
13531,1735c0ee-4834-4428-8e6c-014e8fd44bc5,heart,19-05-2021 03:44,video,technology,positive,60,,,,,,
13532,1735c0ee-4834-4428-8e6c-014e8fd44bc5,interested,13-09-2020 06:03,video,technology,positive,30,,,,,,
13533,1735c0ee-4834-4428-8e6c-014e8fd44bc5,scared,17-01-2021 21:04,video,technology,negative,15,,,,,,
13534,1735c0ee-4834-4428-8e6c-014e8fd44bc5,like,26-02-2021 05:07,video,technology,positive,50,,,,,,
13535,1735c0ee-4834-4428-8e6c-014e8fd44bc5,like,28-01-2021 06:06,video,technology,positive,50,,,,,,
13536,1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,10-02-2021 15:24,video,technology,negative,10,,,,,,
13537,1735c0ee-4834-4428-8e6c-014e8fd44bc5,worried,24-03-2021 22:41,video,technology,negative,12,,,,,,
13538,1735c0ee-4834-4428-8e6c-014e8fd44bc5,want,27-06-2020 00:13,video,technology,positive,70,,,,,,
13539,1735c0ee-4834-4428-8e6c-014e8fd44bc5,want,08-07-2020 21:44,video,technology,positive,70,,,,,,
13540,1735c0ee-4834-4428-8e6c-014e8fd44bc5,cherish,06-02-2021 17:10,video,technology,positive,70,,,,,,
13541,1735c0ee-4834-4428-8e6c-014e8fd44bc5,heart,05-05-2021 14:04,video,technology,positive,60,,,,,,
13542,1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,04-10-2020 01:13,video,technology,negative,10,,,,,,
13543,1735c0ee-4834-4428-8e6c-014e8fd44bc5,disgust,12-08-2020 10:44,video,technology,negative,0,,,,,,
13544,1735c0ee-4834-4428-8e6c-014e8fd44bc5,hate,08-03-2021 12:43,video,technology,negative,5,,,,,,
13545,fdca8d15-966b-4825-8133-1fafc5c1f9fc,like,03-12-2020 13:36,video,dogs,positive,50,,,,,,
13546,fdca8d15-966b-4825-8133-1fafc5c1f9fc,scared,29-06-2020 01:57,video,dogs,negative,15,,,,,,
13547,fdca8d15-966b-4825-8133-1fafc5c1f9fc,heart,08-09-2020 19:05,video,dogs,positive,60,,,,,,
13548,fdca8d15-966b-4825-8133-1fafc5c1f9fc,cherish,14-03-2021 00:23,video,dogs,positive,70,,,,,,
13549,fdca8d15-966b-4825-8133-1fafc5c1f9fc,dislike,03-03-2021 03:22,video,dogs,negative,10,,,,,,
13550,fdca8d15-966b-4825-8133-1fafc5c1f9fc,heart,01-04-2021 02:08,video,dogs,positive,60,,,,,,
13551,fdca8d15-966b-4825-8133-1fafc5c1f9fc,cherish,19-02-2021 13:09,video,dogs,positive,70,,,,,,
13552,fdca8d15-966b-4825-8133-1fafc5c1f9fc,worried,30-11-2020 22:17,video,dogs,negative,12,,,,,,
13553,fdca8d15-966b-4825-8133-1fafc5c1f9fc,adore,28-11-2020 09:05,video,dogs,positive,72,,,,,,
13554,fdca8d15-966b-4825-8133-1fafc5c1f9fc,peeking,09-12-2020 14:12,video,dogs,neutral,35,,,,,,
13555,fdca8d15-966b-4825-8133-1fafc5c1f9fc,heart,10-03-2021 23:12,video,dogs,positive,60,,,,,,
13556,fdca8d15-966b-4825-8133-1fafc5c1f9fc,hate,15-03-2021 10:48,video,dogs,negative,5,,,,,,
13557,fdca8d15-966b-4825-8133-1fafc5c1f9fc,adore,30-11-2020 02:31,video,dogs,positive,72,,,,,,
13558,fdca8d15-966b-4825-8133-1fafc5c1f9fc,want,16-05-2021 05:14,video,dogs,positive,70,,,,,,
13559,fdca8d15-966b-4825-8133-1fafc5c1f9fc,scared,05-10-2020 17:50,video,dogs,negative,15,,,,,,
13560,fdca8d15-966b-4825-8133-1fafc5c1f9fc,interested,11-01-2021 09:31,video,dogs,positive,30,,,,,,
13561,fdca8d15-966b-4825-8133-1fafc5c1f9fc,heart,15-04-2021 18:42,video,dogs,positive,60,,,,,,
13562,fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,02-12-2020 17:28,video,dogs,positive,75,,,,,,
13563,fdca8d15-966b-4825-8133-1fafc5c1f9fc,scared,19-11-2020 23:27,video,dogs,negative,15,,,,,,
13564,fdca8d15-966b-4825-8133-1fafc5c1f9fc,hate,27-11-2020 18:44,video,dogs,negative,5,,,,,,
13565,fdca8d15-966b-4825-8133-1fafc5c1f9fc,adore,27-08-2020 03:26,video,dogs,positive,72,,,,,,
13566,fdca8d15-966b-4825-8133-1fafc5c1f9fc,disgust,01-07-2020 08:20,video,dogs,negative,0,,,,,,
13567,fdca8d15-966b-4825-8133-1fafc5c1f9fc,super love,24-06-2020 23:19,video,dogs,positive,75,,,,,,
13568,fdca8d15-966b-4825-8133-1fafc5c1f9fc,intrigued,26-06-2020 22:03,video,dogs,positive,45,,,,,,
13569,fdca8d15-966b-4825-8133-1fafc5c1f9fc,indifferent,26-06-2020 12:26,video,dogs,neutral,20,,,,,,
13570,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,cherish,04-12-2020 23:58,GIF,veganism,positive,70,,,,,,
13571,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,hate,02-12-2020 20:40,GIF,veganism,negative,5,,,,,,
13572,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,worried,22-11-2020 14:14,GIF,veganism,negative,12,,,,,,
13573,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,peeking,19-04-2021 18:43,GIF,veganism,neutral,35,,,,,,
13574,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,love,07-02-2021 08:29,GIF,veganism,positive,65,,,,,,
13575,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,cherish,20-09-2020 20:28,GIF,veganism,positive,70,,,,,,
13576,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,worried,09-03-2021 05:00,GIF,veganism,negative,12,,,,,,
13577,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,interested,11-09-2020 14:21,GIF,veganism,positive,30,,,,,,
13578,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,peeking,23-01-2021 08:17,GIF,veganism,neutral,35,,,,,,
13579,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,want,06-12-2020 10:04,GIF,veganism,positive,70,,,,,,
13580,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,peeking,31-08-2020 06:58,GIF,veganism,neutral,35,,,,,,
13581,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,dislike,15-01-2021 07:22,GIF,veganism,negative,10,,,,,,
13582,116451da-4b67-4bcb-b43b-b19a914e0d36,hate,02-12-2020 04:28,video,food,negative,5,,,,,,
13583,116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,25-04-2021 16:12,video,food,positive,70,,,,,,
13584,116451da-4b67-4bcb-b43b-b19a914e0d36,dislike,23-02-2021 09:38,video,food,negative,10,,,,,,
13585,116451da-4b67-4bcb-b43b-b19a914e0d36,scared,28-10-2020 22:17,video,food,negative,15,,,,,,
13586,116451da-4b67-4bcb-b43b-b19a914e0d36,love,14-05-2021 04:05,video,food,positive,65,,,,,,
13587,116451da-4b67-4bcb-b43b-b19a914e0d36,scared,13-06-2021 13:35,video,food,negative,15,,,,,,
13588,116451da-4b67-4bcb-b43b-b19a914e0d36,dislike,07-04-2021 14:40,video,food,negative,10,,,,,,
13589,116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,07-06-2021 10:24,video,food,positive,70,,,,,,
13590,116451da-4b67-4bcb-b43b-b19a914e0d36,disgust,31-03-2021 19:51,video,food,negative,0,,,,,,
13591,116451da-4b67-4bcb-b43b-b19a914e0d36,interested,21-09-2020 16:37,video,food,positive,30,,,,,,
13592,116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,23-03-2021 01:23,video,food,positive,70,,,,,,
13593,116451da-4b67-4bcb-b43b-b19a914e0d36,want,23-10-2020 11:05,video,food,positive,70,,,,,,
13594,116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,01-11-2020 14:06,video,food,positive,70,,,,,,
13595,116451da-4b67-4bcb-b43b-b19a914e0d36,want,23-11-2020 11:18,video,food,positive,70,,,,,,
13596,116451da-4b67-4bcb-b43b-b19a914e0d36,cherish,23-05-2021 01:57,video,food,positive,70,,,,,,
13597,116451da-4b67-4bcb-b43b-b19a914e0d36,hate,02-10-2020 11:31,video,food,negative,5,,,,,,
13598,116451da-4b67-4bcb-b43b-b19a914e0d36,super love,03-03-2021 10:41,video,food,positive,75,,,,,,
13599,116451da-4b67-4bcb-b43b-b19a914e0d36,like,15-12-2020 20:51,video,food,positive,50,,,,,,
13600,116451da-4b67-4bcb-b43b-b19a914e0d36,super love,10-10-2020 03:28,video,food,positive,75,,,,,,
13601,116451da-4b67-4bcb-b43b-b19a914e0d36,adore,03-08-2020 17:40,video,food,positive,72,,,,,,
13602,116451da-4b67-4bcb-b43b-b19a914e0d36,heart,31-12-2020 04:14,video,food,positive,60,,,,,,
13603,116451da-4b67-4bcb-b43b-b19a914e0d36,heart,17-08-2020 04:49,video,food,positive,60,,,,,,
13604,116451da-4b67-4bcb-b43b-b19a914e0d36,interested,20-06-2020 07:08,video,food,positive,30,,,,,,
13605,116451da-4b67-4bcb-b43b-b19a914e0d36,indifferent,02-11-2020 16:17,video,food,neutral,20,,,,,,
13606,116451da-4b67-4bcb-b43b-b19a914e0d36,peeking,27-11-2020 03:45,video,food,neutral,35,,,,,,
13607,116451da-4b67-4bcb-b43b-b19a914e0d36,worried,16-04-2021 14:38,video,food,negative,12,,,,,,
13608,116451da-4b67-4bcb-b43b-b19a914e0d36,worried,15-11-2020 07:03,video,food,negative,12,,,,,,
13609,116451da-4b67-4bcb-b43b-b19a914e0d36,adore,09-08-2020 04:49,video,food,positive,72,,,,,,
13610,116451da-4b67-4bcb-b43b-b19a914e0d36,indifferent,22-03-2021 13:19,video,food,neutral,20,,,,,,
13611,116451da-4b67-4bcb-b43b-b19a914e0d36,hate,11-12-2020 04:16,video,food,negative,5,,,,,,
13612,c39f187c-932b-4403-ba6f-e081b235dbd4,heart,13-09-2020 20:10,video,travel,positive,60,,,,,,
13613,c39f187c-932b-4403-ba6f-e081b235dbd4,super love,07-09-2020 01:09,video,travel,positive,75,,,,,,
13614,c39f187c-932b-4403-ba6f-e081b235dbd4,worried,27-07-2020 02:56,video,travel,negative,12,,,,,,
13615,c39f187c-932b-4403-ba6f-e081b235dbd4,hate,16-09-2020 15:19,video,travel,negative,5,,,,,,
13616,c39f187c-932b-4403-ba6f-e081b235dbd4,adore,02-03-2021 21:26,video,travel,positive,72,,,,,,
13617,c39f187c-932b-4403-ba6f-e081b235dbd4,indifferent,23-08-2020 19:55,video,travel,neutral,20,,,,,,
13618,c39f187c-932b-4403-ba6f-e081b235dbd4,like,01-04-2021 04:34,video,travel,positive,50,,,,,,
13619,c39f187c-932b-4403-ba6f-e081b235dbd4,want,07-01-2021 07:34,video,travel,positive,70,,,,,,
13620,c39f187c-932b-4403-ba6f-e081b235dbd4,adore,07-11-2020 05:38,video,travel,positive,72,,,,,,
13621,c39f187c-932b-4403-ba6f-e081b235dbd4,dislike,16-05-2021 01:14,video,travel,negative,10,,,,,,
13622,c39f187c-932b-4403-ba6f-e081b235dbd4,like,27-08-2020 21:54,video,travel,positive,50,,,,,,
13623,c39f187c-932b-4403-ba6f-e081b235dbd4,want,29-05-2021 10:17,video,travel,positive,70,,,,,,
13624,c39f187c-932b-4403-ba6f-e081b235dbd4,like,22-12-2020 10:03,video,travel,positive,50,,,,,,
13625,c39f187c-932b-4403-ba6f-e081b235dbd4,hate,12-11-2020 01:02,video,travel,negative,5,,,,,,
13626,c39f187c-932b-4403-ba6f-e081b235dbd4,worried,23-11-2020 17:21,video,travel,negative,12,,,,,,
13627,c39f187c-932b-4403-ba6f-e081b235dbd4,dislike,06-02-2021 00:43,video,travel,negative,10,,,,,,
13628,c39f187c-932b-4403-ba6f-e081b235dbd4,super love,16-03-2021 16:19,video,travel,positive,75,,,,,,
13629,c39f187c-932b-4403-ba6f-e081b235dbd4,intrigued,30-05-2021 11:44,video,travel,positive,45,,,,,,
13630,c39f187c-932b-4403-ba6f-e081b235dbd4,disgust,05-05-2021 16:59,video,travel,negative,0,,,,,,
13631,c39f187c-932b-4403-ba6f-e081b235dbd4,love,26-05-2021 14:21,video,travel,positive,65,,,,,,
13632,c39f187c-932b-4403-ba6f-e081b235dbd4,indifferent,07-07-2020 04:35,video,travel,neutral,20,,,,,,
13633,fc462e49-0f19-4601-9f92-a31c9542887c,super love,07-09-2020 04:58,GIF,education,positive,75,,,,,,
13634,fc462e49-0f19-4601-9f92-a31c9542887c,super love,28-02-2021 21:34,GIF,education,positive,75,,,,,,
13635,fc462e49-0f19-4601-9f92-a31c9542887c,disgust,27-11-2020 10:07,GIF,education,negative,0,,,,,,
13636,fc462e49-0f19-4601-9f92-a31c9542887c,hate,08-12-2020 04:37,GIF,education,negative,5,,,,,,
13637,fc462e49-0f19-4601-9f92-a31c9542887c,super love,01-03-2021 14:35,GIF,education,positive,75,,,,,,
13638,fc462e49-0f19-4601-9f92-a31c9542887c,adore,19-03-2021 22:28,GIF,education,positive,72,,,,,,
13639,fc462e49-0f19-4601-9f92-a31c9542887c,dislike,06-03-2021 01:26,GIF,education,negative,10,,,,,,
13640,fc462e49-0f19-4601-9f92-a31c9542887c,heart,10-11-2020 06:56,GIF,education,positive,60,,,,,,
13641,fc462e49-0f19-4601-9f92-a31c9542887c,scared,17-12-2020 18:55,GIF,education,negative,15,,,,,,
13642,fc462e49-0f19-4601-9f92-a31c9542887c,like,20-01-2021 10:31,GIF,education,positive,50,,,,,,
13643,fc462e49-0f19-4601-9f92-a31c9542887c,like,20-04-2021 18:27,GIF,education,positive,50,,,,,,
13644,fc462e49-0f19-4601-9f92-a31c9542887c,peeking,04-03-2021 00:16,GIF,education,neutral,35,,,,,,
13645,fc462e49-0f19-4601-9f92-a31c9542887c,cherish,07-06-2021 03:55,GIF,education,positive,70,,,,,,
13646,fc462e49-0f19-4601-9f92-a31c9542887c,adore,04-12-2020 13:21,GIF,education,positive,72,,,,,,
13647,fc462e49-0f19-4601-9f92-a31c9542887c,hate,19-09-2020 05:48,GIF,education,negative,5,,,,,,
13648,fc462e49-0f19-4601-9f92-a31c9542887c,adore,24-05-2021 01:36,GIF,education,positive,72,,,,,,
13649,fc462e49-0f19-4601-9f92-a31c9542887c,worried,04-05-2021 11:35,GIF,education,negative,12,,,,,,
13650,fc462e49-0f19-4601-9f92-a31c9542887c,hate,01-12-2020 03:49,GIF,education,negative,5,,,,,,
13651,fc462e49-0f19-4601-9f92-a31c9542887c,heart,18-02-2021 01:08,GIF,education,positive,60,,,,,,
13652,fc462e49-0f19-4601-9f92-a31c9542887c,heart,18-03-2021 11:08,GIF,education,positive,60,,,,,,
13653,fc462e49-0f19-4601-9f92-a31c9542887c,hate,23-09-2020 21:28,GIF,education,negative,5,,,,,,
13654,fc462e49-0f19-4601-9f92-a31c9542887c,dislike,12-10-2020 03:02,GIF,education,negative,10,,,,,,
13655,fc462e49-0f19-4601-9f92-a31c9542887c,intrigued,02-03-2021 14:23,GIF,education,positive,45,,,,,,
13656,fc462e49-0f19-4601-9f92-a31c9542887c,want,13-07-2020 07:06,GIF,education,positive,70,,,,,,
13657,fc462e49-0f19-4601-9f92-a31c9542887c,cherish,08-05-2021 21:16,GIF,education,positive,70,,,,,,
13658,fc462e49-0f19-4601-9f92-a31c9542887c,love,10-01-2021 09:33,GIF,education,positive,65,,,,,,
13659,fc462e49-0f19-4601-9f92-a31c9542887c,intrigued,11-01-2021 01:17,GIF,education,positive,45,,,,,,
13660,fc462e49-0f19-4601-9f92-a31c9542887c,disgust,02-02-2021 16:18,GIF,education,negative,0,,,,,,
13661,fc462e49-0f19-4601-9f92-a31c9542887c,peeking,11-05-2021 06:32,GIF,education,neutral,35,,,,,,
13662,fc462e49-0f19-4601-9f92-a31c9542887c,adore,31-07-2020 19:36,GIF,education,positive,72,,,,,,
13663,fc462e49-0f19-4601-9f92-a31c9542887c,cherish,04-11-2020 07:08,GIF,education,positive,70,,,,,,
13664,fc462e49-0f19-4601-9f92-a31c9542887c,heart,19-03-2021 22:48,GIF,education,positive,60,,,,,,
13665,fc462e49-0f19-4601-9f92-a31c9542887c,disgust,26-03-2021 16:33,GIF,education,negative,0,,,,,,
